N,P,K,temperature,humidity,ph,NPK_Ratio,rainfall,Wind_Speed (m/s),Solar_Radiation (kWh/m²),Crop Variety Category,Y_Max,Soil_Quality,Crop_Yield
6,8,11,24.35590861,92.39651663,6.600948787999999,0.3157894736842105,119.6946577,3.2479733723790125,17.956578449680073,orange,30.0,0,22.341501248070294
10,5,5,21.21306973,91.35349216,7.817846496,1.0,112.9834361,3.113192032923898,18.12047103504504,orange,30.0,1,19.60090298322041
1,17,6,10.78689755,91.38411917,6.8198271,0.043478260869565216,117.5293447,3.1789658382364325,17.807465251695298,orange,30.0,0,19.50909294246236
1,30,10,11.89925671,91.34663797,7.291405641,0.025,103.5771468,3.1485642943652934,17.916640488788,orange,30.0,0,18.982234715783065
0,23,15,22.56664172,93.37488907,7.598729065,0.0,109.8585753,3.1390177095515694,18.05544059866227,orange,30.0,0,18.094960537396783
24,27,9,18.86883219,93.24688124,6.157135092000001,0.6666666666666666,119.3936976,3.3078855646306007,17.906254403996154,orange,30.0,1,22.1075495864668
36,11,13,17.34083741,93.04897191,7.1917274,1.5,112.7194284,3.0728222958485722,17.959455722745698,orange,30.0,2,21.253944287055894
40,21,8,34.90665289,92.87820148,7.418761774,1.3793103448275863,102.1906333,3.3708746943483603,17.80797919030604,orange,30.0,2,22.083678001467078
40,22,6,24.53610067,91.90997228,6.488221135,1.4285714285714286,115.9787989,3.292819577793385,17.95704925284149,orange,30.0,2,22.753498970084102
32,18,13,13.8377282,91.74780462,6.044167236,1.032258064516129,107.9873218,3.3190827758352928,17.89550411662027,orange,30.0,2,21.38474537857074
9,10,10,22.3551049,93.52211892,6.010391864,0.45,101.5164589,3.1637026575723968,18.01279154268871,orange,30.0,0,21.86345845355771
13,16,8,34.74004942,93.12316972,6.949838549,0.5416666666666666,100.1967854,3.195002536867012,18.0329571482772,orange,30.0,1,22.905181706996487
15,9,11,11.54785707,94.14861001,7.907956251,0.75,108.82891709999998,3.0666814273224516,18.173174907322586,orange,30.0,1,18.886320406446604
29,11,5,23.13338811,91.94670335,7.639788459,1.8125,104.4224145,3.1575303680682425,17.97218186044208,orange,30.0,1,20.50887523187292
1,15,9,29.98364695,94.55239717,7.53350946,0.041666666666666664,115.3560318,3.259362093539238,17.94679817477894,orange,30.0,0,20.113865195946868
18,5,11,20.87947369,90.93756231,6.251586885,1.125,102.4550786,3.3396029149530624,17.93365697327846,orange,30.0,2,22.015971158127385
14,22,9,17.24944623,91.13772765,6.543191814,0.45161290322580644,112.50905159999998,3.0992809270946777,17.878901913839655,orange,30.0,0,22.071066377893978
33,15,7,15.83388699,91.68293851,7.651225301,1.5,109.7571416,3.1734460150763963,17.948066927466893,orange,30.0,1,19.96393803608099
4,6,7,23.01014302,91.11764246,6.708889665,0.3076923076923077,112.6738296,3.1948666867516704,17.88467840210682,orange,30.0,0,21.750259638225508
17,16,14,16.39624284,92.18151927,6.625538653,0.5666666666666667,102.944161,3.070417688555674,17.931064640747685,orange,30.0,1,22.039155076532026
12,20,10,24.45132792,93.10527686,6.528354932,0.4,109.4711098,3.269131532950763,18.045978296681522,orange,30.0,0,22.74211634240673
34,29,8,31.87859192,91.15248149,6.450640306,0.918918918918919,105.3437825,3.1375975756006618,17.81356428659276,orange,30.0,2,23.357511671923284
39,28,10,31.34920143,91.48247612,7.181907673,1.0263157894736843,109.1549823,3.1904575736572203,18.02820639923363,orange,30.0,2,22.488719364758452
31,25,12,18.05142392,90.03969587,7.016482298,0.8378378378378378,111.7793889,3.164801671583735,18.04593004985471,orange,30.0,2,21.7765356822936
12,6,8,30.84835031,92.86773675,6.388617138,0.8571428571428571,107.4142681,3.1310627582029555,17.902411690421616,orange,30.0,2,22.81447675262658
12,29,13,22.45616931,91.52781832,7.57125447,0.2857142857142857,118.0069295,3.2092921102268672,17.702033053219864,orange,30.0,0,20.891400168242114
26,11,11,13.70319166,90.95589386,7.609348255,1.1818181818181819,106.2944879,3.1884356509181204,17.853436344411282,orange,30.0,1,19.806848535470753
19,24,15,20.48954522,93.72485075,7.137136973,0.48717948717948717,111.83919509999998,3.172810820547056,18.043917997776838,orange,30.0,0,21.78568545228216
39,21,9,13.20844373,94.02769434,6.354022554,1.3,106.2696156,3.1371504466068885,17.911931736890836,orange,30.0,2,21.672306561659298
16,29,13,32.31944397,93.67804556,6.196907944,0.38095238095238093,117.6236473,3.2419490758532183,17.814288319891233,orange,30.0,0,23.237479910961106
36,29,13,20.68185224,90.91510525,7.829507245,0.8571428571428571,109.7513927,3.3753583356241514,17.863741050997902,orange,30.0,1,20.40657870441671
37,23,12,31.52675982,90.50621806,6.395258356,1.0571428571428572,113.1169398,3.2239853320588354,17.99828054577118,orange,30.0,2,23.395180936865067
39,9,15,25.35467646,91.81183218,7.992041984,1.625,116.7555937,3.3096084302660356,17.968891899940864,orange,30.0,1,20.41270760689825
31,5,14,17.66545409,91.69865887,6.583411671,1.631578947368421,110.6857506,3.0709744162595767,17.890325333203755,orange,30.0,3,21.946274808613822
18,12,8,12.59093977,91.81668769,6.206053072,0.9,119.39167179999998,3.2257727527043,17.877536101939256,orange,30.0,2,21.20631694497243
20,20,10,11.86631922,93.68394562,6.976997772000001,0.6666666666666666,106.060149,3.100259776877816,17.875042728216343,orange,30.0,1,20.984281526786255
5,8,5,11.03367937,92.22706805,6.562594972,0.38461538461538464,112.7715925,3.062304116021733,17.821977524670874,orange,30.0,0,20.54144885068968
20,8,12,25.2990432,94.96419851,7.260416405,1.0,117.9733424,3.136059468029019,18.07575611206767,orange,30.0,2,21.67828072397119
25,21,11,32.23797837,90.15406807,6.460044777999999,0.78125,104.7052254,3.32918654221628,17.88198649619959,orange,30.0,1,23.388426539958832
14,19,14,17.68408797,94.35815354,6.699164936,0.42424242424242425,108.0638166,3.304998191641887,18.035934395203274,orange,30.0,0,22.142926274900255
37,18,12,10.2708877,90.19147747,7.401121811,1.2333333333333334,106.69552040000002,3.2342970809803626,18.06635014831297,orange,30.0,2,19.85484581539356
26,15,6,17.22034507,94.78797376,6.912033409,1.2380952380952381,108.0054343,3.0567265527859298,18.01404963293552,orange,30.0,3,21.638665441040782
13,22,5,19.667056,90.50096668,7.764040111,0.48148148148148145,100.1737964,3.190368543636129,17.87105651184892,orange,30.0,0,19.96253748140702
32,25,9,10.35609594,93.75652041,7.796034006,0.9411764705882353,101.1456947,3.2401666096650965,17.954591552154387,orange,30.0,1,19.08275993297618
19,7,9,27.255435,91.71369387,6.969883482999999,1.1875,101.139435,3.2275502317327827,17.911798982481635,orange,30.0,2,22.28375443136148
28,7,9,34.591784600000004,92.13229786,6.730757538,1.75,115.5650287,3.025617250426848,17.823848357047712,orange,30.0,3,23.151520372748827
24,30,11,32.39523995,94.51768464,6.601395755,0.5853658536585366,113.25373,3.1209648239729355,17.946654471292884,orange,30.0,1,23.45756141522792
7,17,10,10.16431299,91.22320999,6.465913274,0.25925925925925924,106.362551,3.203588832360051,17.796314564004746,orange,30.0,0,20.905827216175386
18,23,8,21.49118657,93.43949693,6.41354791,0.5806451612903226,101.4819888,3.2636256997266417,18.03298648196688,orange,30.0,1,22.51136320919864
7,20,12,16.53460397,94.76759975,6.475275337,0.21875,110.0447896,2.990383826664928,17.867756813390887,orange,30.0,0,21.911823665775707
20,23,11,31.852069399999998,90.12220323,6.407715561,0.5882352941176471,109.9455062,3.193784211226937,17.93433450870801,orange,30.0,1,23.333338850348046
18,14,11,28.04799508,90.00621688,6.550814117000001,0.72,117.1311498,3.224301485762818,17.94254733027534,orange,30.0,1,23.010891915576373
34,11,10,31.75048899,94.59551226,7.36220835,1.619047619047619,115.1989301,3.294957807626544,17.888328045750317,orange,30.0,2,21.980335840210582
20,29,10,29.07412717,93.27189064,7.36549204,0.5128205128205128,100.7896871,3.2792823671986664,17.972887923268253,orange,30.0,1,21.879708882858978
37,24,13,19.14381903,90.71037456,7.8546243,1.0,108.0230792,3.2682537406558034,17.866728177458473,orange,30.0,1,20.20054980364717
12,8,10,16.14820285,91.4448027,7.995848977,0.6666666666666666,107.4287664,3.1300025581047293,18.00134827286645,orange,30.0,1,19.269160791378827
34,10,14,34.05296914,92.05811721,6.725600855,1.4166666666666667,116.8020848,3.019196395062592,17.77962057509605,orange,30.0,3,23.34574073036824
6,13,9,34.51423957,90.56151463,7.786725333,0.2727272727272727,118.32719679999998,3.1706913330687825,17.926856501075367,orange,30.0,0,20.912593803283347
27,30,5,32.71748548,90.54608254,7.656978112000001,0.7714285714285715,113.328978,3.3101597912957788,18.108111443026555,orange,30.0,1,21.278172434935566
13,8,12,25.16296632,92.54736032,7.105904818,0.65,114.3117197,3.349342061527366,17.81418541066017,orange,30.0,1,21.914214374571053
6,7,7,27.68167318,94.47316879,7.199106204,0.42857142857142855,113.9995146,3.281051519004701,17.84644404606824,orange,30.0,0,21.5129375889766
40,17,15,21.35093384,90.9492967,7.871063004,1.25,107.0862095,3.2529306910550964,17.965609328086618,orange,30.0,1,20.372016778983067
31,26,9,11.69894639,93.25638873,7.566165721,0.8857142857142857,103.2005992,3.2479605736135193,17.932176721314686,orange,30.0,1,19.72983267100996
61,68,50,35.21462816,91.49725058,6.7932454170000005,0.5169491525423728,243.0745066,3.1543847340988447,17.94928155304808,papaya,50.0,1,23.742807660441095
58,46,45,42.39413392,90.79028064,6.576261427,0.6373626373626373,88.46607497,3.1969905794195608,17.963137256135493,papaya,50.0,1,24.23669442659579
45,47,55,38.4191628,91.14220381,6.751452932,0.4411764705882353,119.2653877,3.376903561357556,17.977690689976903,papaya,50.0,0,23.921197687936292
39,65,53,35.33294932,92.11508608,6.560743092999999,0.3305084745762712,235.6133585,3.115740808195735,18.02518852731635,papaya,50.0,0,23.916269530848048
31,68,45,42.92325255,90.07600528,6.938313356,0.2743362831858407,196.2408242,3.3714744878459078,17.955200408813578,papaya,50.0,0,23.8380082589004
70,68,45,33.83508569,92.85470152,6.991626158,0.6194690265486725,203.4044028,3.177793793325717,17.89009277765887,papaya,50.0,1,23.35586067011681
68,62,50,33.20258348,92.76437927,6.977700268,0.6071428571428571,197.5282582,3.3425398196844305,17.981475913241,papaya,50.0,1,23.345428022136453
34,65,47,23.48546973,93.71043692,6.833768535,0.30357142857142855,191.7760562,3.069315107825169,18.104206736610248,papaya,50.0,0,22.882261153355152
38,68,54,29.33710543,90.81781439,6.739170045,0.3114754098360656,202.0572747,3.2685870288913876,17.90095516848247,papaya,50.0,0,23.420022989395896
69,64,47,40.21199348,94.50766912,6.993473247000001,0.6216216216216216,186.6762324,3.1363195951801606,17.81676561265366,papaya,50.0,1,23.70377451900888
58,51,47,42.13473976,91.70445386,6.757470637000001,0.5918367346938775,197.402901,3.068469889582504,18.024926610049423,papaya,50.0,1,24.116218420066847
59,47,53,32.86316618,91.4618874,6.8506632320000005,0.59,47.271547,3.2318500130160173,17.902180426725366,papaya,50.0,1,23.477677181699587
44,64,54,29.80744318,91.38048469,6.74274935,0.3728813559322034,232.7046126,3.31094378763452,17.696951588519322,papaya,50.0,0,23.461200445519673
56,57,48,31.56213762,93.0484859,6.506120752,0.5333333333333333,63.62250788,3.125502464915573,17.998960710835767,papaya,50.0,1,23.703905106024187
69,60,54,36.32268069,93.06134398,6.98992719,0.6052631578947368,141.1736926,3.0600950127290827,17.860685724525332,papaya,50.0,1,23.499764011062982
56,58,49,37.13165026,94.60761797,6.69215564,0.5233644859813084,172.47880619999995,3.200812132341427,17.90516521489031,papaya,50.0,1,23.971120713696457
49,55,53,38.4418717,93.63739039,6.544029776,0.4537037037037037,77.71566883,3.201253075897205,17.947416576177627,papaya,50.0,0,24.090928046623006
38,51,52,32.66160599,90.78931681,6.927803911,0.36893203883495146,78.85085502,3.2648285715303724,17.933268511098632,papaya,50.0,0,23.3286335743544
54,65,47,27.92765919,91.55594211,6.721835879,0.48214285714285715,149.91075569999995,3.3049560659113717,17.985163724834628,papaya,50.0,0,23.359733867016736
57,57,51,39.01793345,91.48815629,6.99223441,0.5277777777777778,105.8841531,3.2040550906476732,17.870669906063743,papaya,50.0,1,23.600215703428834
39,52,53,32.51247398,94.65904123,6.704204398,0.37142857142857144,51.07048113,3.395546940254349,17.965529122938335,papaya,50.0,0,23.65175736715002
58,67,45,38.72382798,91.72514851,6.702424548,0.5178571428571429,62.62377075,3.232420083228452,17.888263875362334,papaya,50.0,1,23.998725403949052
61,64,52,43.30204933,92.83405443,6.641098708,0.5258620689655172,110.562229,3.1753539581742327,17.988099591209476,papaya,50.0,1,24.29889033840794
34,62,55,27.58548913,90.72526502,6.585346229,0.2905982905982906,238.5008779,3.04883987286464,17.97575529152203,papaya,50.0,0,23.403519428292054
31,48,45,40.78881819,92.90951393,6.563134737,0.3333333333333333,132.7923586,3.183730656743306,17.820674672916265,papaya,50.0,0,24.153534626999406
47,46,52,23.19451074,91.40301608,6.502289472999999,0.47959183673469385,206.3999208,3.176357914233809,18.02281675473823,papaya,50.0,0,23.096672646396303
32,68,52,32.68067385,92.61715632,6.800321319,0.26666666666666666,248.8592986,3.30602708840307,17.86062219860932,papaya,50.0,0,23.55958972875886
36,59,46,34.28879307,93.61082872,6.721130542999999,0.34285714285714286,127.2509777,3.256244971181608,17.99502432294884,papaya,50.0,0,23.74399363621531
61,51,51,39.30050027,94.16193416,6.574677594,0.5980392156862745,120.9512466,3.092059696611661,17.95094727446086,papaya,50.0,1,24.14489896313914
70,54,46,39.73149053,91.12220596,6.919342407,0.7,122.7628653,3.2272220474160265,18.09803691080024,papaya,50.0,1,23.767098110249837
44,56,49,39.23342464,91.25589286,6.519779582999999,0.41904761904761906,64.4478499,3.277149725947828,17.89187194488354,papaya,50.0,0,24.094942817776285
34,68,51,27.34734861,94.17756725,6.687088097999999,0.2857142857142857,40.35153141,3.362799744713706,17.879286863508906,papaya,50.0,0,23.316268514972403
50,59,47,40.76998685,92.09278584,6.747975732,0.4716981132075472,209.8678411,3.298747005516329,17.912276582531952,papaya,50.0,0,24.066714204051472
39,70,52,26.26559543,90.79668055,6.65149129,0.319672131147541,59.49373381,3.2860812742060705,17.883900564837298,papaya,50.0,0,23.262575088736106
34,61,49,28.12971499,93.3210737,6.502675132,0.3090909090909091,117.8201907,3.216005208236439,17.99421273331493,papaya,50.0,0,23.469573129454567
44,60,55,34.2804607,90.55561637,6.825371185,0.3826086956521739,98.54047745,3.248827809317268,17.752587482277068,papaya,50.0,0,23.60851341398147
31,62,52,33.7960155,93.00754254,6.99104104,0.2719298245614035,182.026807,3.3349470988455385,17.80885030120609,papaya,50.0,0,23.308272332971526
65,62,51,31.53243779,90.87394933,6.5116248410000015,0.5752212389380531,207.0735119,3.0767188690269576,17.807438250962807,papaya,50.0,1,23.715494969725274
44,57,53,42.30495821,90.51431779,6.93172108,0.4,74.876786,3.175052676053227,18.009249302318082,papaya,50.0,0,23.838802794902243
50,47,48,24.63676897,90.61964344,6.712772332999999,0.5263157894736842,218.2299187,3.1327397338992986,18.085279880378916,papaya,50.0,1,23.1012188946209
43,50,48,28.28222883,91.37059792,6.63016515,0.4387755102040816,179.27208069999998,3.2479119206475353,17.90377362126698,papaya,50.0,0,23.432100964884874
60,46,53,24.48620746,92.98254537,6.761953186,0.6060606060606061,183.49095,3.3330188263400014,17.897336370801725,papaya,50.0,1,23.07327096081181
70,68,55,42.84609252,94.63548176,6.691202286,0.5691056910569106,78.80996390000001,3.1502991801028153,17.921223759432042,papaya,50.0,1,24.26287144573411
59,62,52,43.67549305,93.10887229,6.608667683999999,0.5175438596491229,103.8235658,2.970966172027979,18.030406373381545,papaya,50.0,1,24.333001364908007
60,58,51,42.07213781,92.92203105,6.840802254,0.5504587155963303,165.7412972,3.1687745342724756,17.821483229701666,papaya,50.0,1,24.028354802905987
42,60,47,33.46873719,92.12746225,6.834808347999999,0.3925233644859813,136.8277041,3.3013439819766632,17.938055441394205,papaya,50.0,0,23.557480472646844
35,66,47,31.7018373,91.66232213,6.953439161,0.30973451327433627,48.83810592,3.263759599069911,18.01173830609897,papaya,50.0,0,23.218415686441194
34,65,48,41.41968393,90.03863107,6.665024507999999,0.3008849557522124,199.3096432,3.2528152335559803,17.96432796011471,papaya,50.0,0,24.13311645969283
36,54,46,42.54744013,94.94482086,6.662875839,0.36,214.41038480000003,3.181997278587475,17.9331767047806,papaya,50.0,0,24.229791254788292
39,64,52,28.91842453,94.63676767,6.678695788,0.33620689655172414,63.68794608,3.082093535152944,18.01432315237744,papaya,50.0,0,23.464465003248574
37,52,47,43.08022702,93.90305729,6.54277684,0.37373737373737376,211.8529059,3.2615260409373694,17.643895313820803,papaya,50.0,0,24.302258114538752
33,47,46,29.20300896,93.96834049,6.839443833,0.3548387096774194,209.4083305,3.1265684277714603,17.982006075073816,papaya,50.0,0,23.276198906633635
34,48,48,41.04224355,91.37258067,6.805277038,0.3541666666666667,181.527598,3.4284062821129684,17.848810974807982,papaya,50.0,0,23.964479595664816
49,54,50,25.62446619,93.18240298,6.762522087000001,0.47115384615384615,97.26336657,3.2670473296103744,17.73115525343508,papaya,50.0,0,23.14846547564639
40,65,49,35.32876402,91.06138506,6.678449317999999,0.3508771929824561,163.9069365,3.1519317785195278,17.965338803073223,papaya,50.0,0,23.83471231120119
68,52,49,24.42561272,92.27749066,6.577192175,0.6732673267326733,63.35298768,3.14885808403606,18.051584397637022,papaya,50.0,1,23.192923712464758
50,46,52,31.18298415,90.21646909,6.734005647999999,0.5102040816326531,54.01872359,3.200702188113564,17.900473691657957,papaya,50.0,1,23.507081736096747
65,63,50,31.88342554,91.3256535,6.524459342,0.5752212389380531,79.27201575,3.186046416572748,18.009505997841018,papaya,50.0,1,23.72570583024805
40,49,47,42.93368602,91.1756748,6.501521192,0.4166666666666667,246.36132680000003,3.321679986327918,18.07544636891959,papaya,50.0,0,24.276053332694936
42,53,48,23.11407669,94.31994776,6.758479569,0.4158415841584158,231.5153161,3.2286382257493274,18.04570998847913,papaya,50.0,0,22.96386342008686
49,55,51,24.87212063,93.90560147,6.676578778,0.46226415094339623,135.16945249999998,3.13683343488407,18.078214996057863,papaya,50.0,0,23.190867599353776
59,62,49,43.36051537,93.35191636,6.941496806,0.5315315315315315,114.778071,3.399040677290501,17.988431292227915,papaya,50.0,1,23.923389632091684
63,58,47,26.83054058,90.75379971,6.864143752,0.6,144.66564440000005,3.214927441926945,17.921761907010886,papaya,50.0,1,23.09415865274631
70,65,52,30.42012134,93.12659793,6.583528529,0.5982905982905983,75.95295,3.2868805763718125,17.75402196193101,papaya,50.0,1,23.64351356649444
63,50,52,28.64555584,93.22642604,6.751747609,0.6176470588235294,115.8163936,3.1491739580304468,17.88961229430773,papaya,50.0,1,23.390357019203005
40,64,47,32.50037548,93.47888842,6.893509446,0.36036036036036034,71.73759526,3.246308171549375,17.829893883589104,papaya,50.0,0,23.410659613898545
63,58,50,43.03714283,94.6428898,6.720744449,0.5833333333333334,41.5856585,3.2411076078892425,18.13131281487051,papaya,50.0,1,24.202766515864678
45,58,49,30.10773379,90.34546355,6.827812549,0.4205607476635514,75.24521981,3.0210316795653074,17.89662996187749,papaya,50.0,0,23.33844631944206
66,69,47,23.69212243,93.61055571,6.912299695,0.5689655172413793,87.53393983,3.411524119820987,17.926539023799172,papaya,50.0,1,22.80725077290036
54,67,52,35.67667332,93.30641944,6.586107335,0.453781512605042,141.3381168,3.3390610548671775,17.969367080724773,papaya,50.0,0,23.954265803136202
69,67,52,27.71948962,94.43877142,6.827305908,0.5798319327731093,82.83061083,3.170277077160324,17.91857878775797,papaya,50.0,1,23.255233128488285
67,68,49,35.26824831,92.38282957,6.821774589,0.5726495726495726,149.8488208,3.0997696347293373,18.0837236471638,papaya,50.0,1,23.71522662411827
45,57,47,23.16855863,90.78821158,6.656458831,0.4326923076923077,161.68920930000004,3.244752770155278,17.85195360694728,papaya,50.0,0,23.03279100781008
56,50,52,33.08706051,92.25197542,6.770384816,0.5490196078431373,88.1300769,3.2186663787163625,17.93367928864445,papaya,50.0,1,23.62730520659047
70,50,53,37.4620912,90.44967809,6.933809742999999,0.6796116504854369,172.3458448,3.245563503631246,17.83997148455092,papaya,50.0,1,23.628760305845997
44,47,45,38.73218907,94.73613484,6.579441304,0.4782608695652174,218.142147,3.229154348394332,17.782216291998655,papaya,50.0,0,24.09630996800121
50,60,47,32.57720726,92.74889453,6.92791761,0.4672897196261682,93.7942847,3.2606207077055154,17.8530416340302,papaya,50.0,0,23.36766977712084
52,51,53,38.38231475,93.10378595,6.985804083,0.5,210.2735346,3.3547271787141035,17.910514863415884,papaya,50.0,1,23.596164216244503
35,68,45,42.93605359,90.09448142,6.612429546,0.30973451327433627,234.8466111,3.2668069292877875,17.871288320669,papaya,50.0,0,24.23919799285557
68,69,52,25.65492304,92.74501561,6.813383387000001,0.5619834710743802,52.95477913,3.1050310588839287,17.84497644513334,papaya,50.0,1,23.095030134294575
32,55,52,37.58899717,91.99740365,6.967759599999999,0.29906542056074764,159.6577388,3.346252894046168,17.77358679675354,papaya,50.0,0,23.544386286565473
32,55,51,29.60718808,93.15642801,6.57398033,0.3018867924528302,62.68710535,3.3740580651237515,17.905907985857855,papaya,50.0,0,23.531364324659645
48,62,47,25.34756111,93.02871078,6.803094965,0.44036697247706424,174.40123369999995,3.5252022822261315,17.763746505717624,papaya,50.0,0,23.085774791551245
39,69,53,25.9300384,93.02357765,6.964955435,0.319672131147541,241.8202079,3.097647205450963,17.990224139489687,papaya,50.0,0,22.871593029858104
49,61,45,32.76795887,94.57377401,6.764213299,0.46226415094339623,240.4795923,3.2342848100899504,17.922462518414175,papaya,50.0,0,23.64637720461568
48,57,54,29.02328049,90.20396783,6.617703177999999,0.43243243243243246,126.8069869,3.001786738456024,17.768463393174233,papaya,50.0,0,23.49425687365061
69,66,49,40.00439101,90.17015833,6.52711001,0.6,92.11877372,3.265311524412844,17.88329763541574,papaya,50.0,1,24.162208600881687
53,55,55,33.32315744,91.25271223,6.709668804,0.4818181818181818,234.496633,3.1551765789582453,17.839002902561667,papaya,50.0,0,23.714466474581858
38,61,52,31.22790131,94.94021378,6.620729882000001,0.336283185840708,46.44279118,3.402341188257418,17.946135994162642,papaya,50.0,0,23.63960860252606
57,64,55,26.68386496,92.9585411,6.583760498999999,0.4789915966386555,62.50689682,3.1325351117730644,18.04826358772304,papaya,50.0,0,23.375645236702923
51,57,55,24.70528368,90.14732171,6.6764073370000006,0.45535714285714285,108.4103158,3.0410783049781966,17.72670129615615,papaya,50.0,0,23.14541996696127
56,65,45,38.2016825,93.97379963,6.751298936,0.509090909090909,218.09088140000003,3.1628702347046707,17.925721151035468,papaya,50.0,1,23.96321757155438
54,66,52,36.56769731,93.79503425,6.867554147000001,0.4576271186440678,104.4218596,3.012447831653209,17.898205263564062,papaya,50.0,0,23.718757706687015
58,55,47,26.05375792,93.69111672,6.7424900270000006,0.5686274509803921,240.6863901,3.2851065542256537,17.98135255076577,papaya,50.0,1,23.225403290472528
68,70,54,31.29986342,92.76039164,6.986228647000001,0.5483870967741935,54.77830202,3.0034883041492906,17.935538205944493,papaya,50.0,1,23.198986644859062
42,59,55,40.10207731,94.35110201,6.979102243,0.3684210526315789,149.1199989,3.2128423668932387,17.839021609946844,papaya,50.0,0,23.699951906459376
43,64,47,38.58954491,91.58076549,6.8256647820000005,0.38738738738738737,102.2708231,3.002215426789303,17.882313149554065,papaya,50.0,0,23.84210805274135
35,67,49,41.31330062,91.1508798,6.617066674,0.3017241379310345,239.7427554,3.1779668283212588,17.834615957440377,papaya,50.0,0,24.176743146166796
56,59,55,37.03551903,91.79430166,6.551892637999999,0.49122807017543857,188.5181422,3.3743344243553763,18.021819256980585,papaya,50.0,0,24.02504888740005
39,64,53,23.012401800000006,91.07355541,6.598860305,0.3333333333333333,208.3357976,3.2460613979185022,17.91634970798792,papaya,50.0,0,23.061758826431294
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,0.3050847457627119,224.5903664,3.1236472482784294,18.104337611696025,coconut,10.0,0,23.2003495789367
37,23,28,25.61294367,94.3138837,5.7400545670000005,0.7254901960784313,224.3206759,3.2068762598810143,17.908152461739263,coconut,10.0,1,22.10312662090489
13,28,33,28.130115000000004,95.64807631,5.686972967000001,0.21311475409836064,151.0761899,3.2117982959793676,17.84337786642968,coconut,10.0,0,22.074339087585713
2,21,35,25.02887163,91.53720922,6.293662362999999,0.03571428571428571,179.8248944,3.2572596433592635,17.762847103859443,coconut,10.0,0,22.10808413078142
10,18,35,27.79797651,99.64573002,6.381975465,0.18867924528301888,181.6942283,3.07331077244684,17.73390457549513,coconut,10.0,0,23.162878668267325
7,11,32,29.25902906,95.11294697,5.542169138999999,0.16279069767441862,184.7624496,3.2692533361596556,17.755804948820177,coconut,10.0,0,21.5122115333348
39,5,31,27.10134661,93.69979946,5.551963184,1.0833333333333333,150.9502632,2.9395574456146454,17.940931208221873,coconut,10.0,1,21.416722213092143
34,6,27,25.84726298,90.92669463,5.8607404810000014,1.0303030303030303,147.8888994,3.147008153538542,17.965091045443717,coconut,10.0,1,22.038293528302468
31,30,29,26.58580443,90.98617591,5.558807063,0.5254237288135594,178.8116076,3.1611692245297682,17.756099472917512,coconut,10.0,1,21.7476505144137
25,7,35,28.38503882,99.18843684,5.55771171,0.5952380952380952,189.67113490000003,3.2733292913820464,18.003722374528337,coconut,10.0,1,21.67096922802219
16,18,26,28.43647052,91.81320717,5.568365926,0.36363636363636365,145.54144130000003,3.2122596940426096,17.86591243795238,coconut,10.0,0,21.749772206732537
26,10,33,28.27298134,96.93649473,6.07071786,0.6046511627906976,198.8234862,3.0694403033892943,17.92889784431928,coconut,10.0,1,22.84139065591688
27,8,32,27.00648436,96.46168931,5.627860548999998,0.675,144.3331315,3.111497296193221,18.075440605946266,coconut,10.0,1,21.743823380100558
37,18,30,27.63551259,99.34854917,6.38488418,0.7708333333333334,157.91715369999997,3.2298646097296633,18.003902474707278,coconut,10.0,1,23.329083945810623
19,15,34,26.29644905,99.65809151,5.6858890660000005,0.3877551020408163,215.9195049,3.202089874588467,17.887365478330143,coconut,10.0,0,21.968067163285582
0,19,33,27.1326009,95.23797989,6.234458417000001,0.0,204.7206567,3.152084197811348,17.825099320579195,coconut,10.0,0,20.220480170054106
31,20,26,25.56567803,97.61361544,6.443168642000001,0.6739130434782609,199.7936345,3.1619132298237247,17.699037002987794,coconut,10.0,1,23.17316973702553
9,17,32,25.94951662,93.40548703,5.842317989,0.1836734693877551,172.0540491,3.2796134084908517,17.842303211196484,coconut,10.0,0,22.095867136326497
22,11,29,28.03380598,95.01630593,5.955742971,0.55,218.0055713,3.1582273514880015,17.893105519237956,coconut,10.0,1,22.58063150966732
31,6,26,29.12859129,91.30924833,5.741367375,0.96875,157.2388553,3.2011874843720154,17.815500590405605,coconut,10.0,1,21.994976244987747
34,6,30,27.0828252,97.00155491,5.948342571,0.9444444444444444,171.7575545,3.426990267582977,17.901092846411494,coconut,10.0,1,22.38615692801682
24,6,32,28.11321494,90.01734526,6.387067562,0.631578947368421,172.48136409999995,3.0676283450865305,17.921903731416602,coconut,10.0,1,22.965072436706848
1,8,26,27.5136304,94.18955816,5.562911913,0.029411764705882353,156.6732553,3.0248123356174568,17.891732944939918,coconut,10.0,0,20.199641396803475
31,13,33,27.63834933,95.48763389,5.85971872,0.6739130434782609,205.5463111,3.2883555752547835,17.84921828503838,coconut,10.0,1,22.439236660785554
10,9,28,29.01256899,94.01014388,6.282955072999999,0.2702702702702703,150.05003119999995,3.1421323026455124,17.9310840103174,coconut,10.0,0,22.948993436416334
36,27,26,26.58413917,95.78923137,6.25449571,0.6792452830188679,171.6262299,3.1781728560006606,17.958412608077666,coconut,10.0,1,23.146739045137995
38,24,33,28.28905147,97.00396405,5.973853124,0.6666666666666666,142.9403233,3.131880970961811,17.80517863537644,coconut,10.0,1,22.845507398234666
